,user,item,rating
149771,5060,2702,3
149772,17059,7916,2
149773,25796,13644,3
149774,27995,3218,3
149775,10972,6594,4
149776,5726,905,3
149777,18186,9762,3
149778,54705,184,3
149779,48774,8828,3
149780,42257,16018,3
149781,42221,11494,3
149782,3487,9199,3
149783,27122,453,4
149784,50225,5619,4
149785,47208,8911,4
149786,19729,5299,2
149787,46283,4468,4
149788,10831,14206,5
149789,42829,7393,4
149790,43037,16089,3
149791,31445,255,5
149792,45022,9199,5
149793,3672,255,4
149794,22471,12392,5
149795,10747,910,4
149796,26443,13133,2
149797,53688,1533,2
149798,53167,16384,2
149799,32549,13470,2
149800,28267,11807,4
149801,25904,13457,4
149802,8250,9375,3
149803,43010,4347,3
149804,38654,6088,5
149805,4538,15096,5
149806,31342,12492,3
149807,53900,1469,5
149808,3654,2999,3
149809,49295,5693,4
149810,54334,15315,4
149811,24225,10865,3
149812,32433,9958,4
149813,38919,9080,4
149814,11885,4267,5
149815,30152,15476,4
149816,52876,8480,4
149817,33667,227,3
149818,9010,6975,3
149819,23386,14214,2
149820,41989,13694,3
149821,46681,1135,5
149822,14135,3563,2
149823,40651,6085,5
149824,29539,7791,4
149825,27472,5336,4
149826,292,1500,3
149827,27581,7777,4
149828,26605,9951,5
149829,28207,2019,1
149830,42489,6085,4
149831,17282,9944,2
149832,11454,9469,5
149833,47659,6085,4
149834,19737,9440,1
149835,29587,12492,3
149836,26707,13277,3
149837,32330,11947,5
149838,27108,5657,4
149839,144,3799,5
149840,46207,14683,3
149841,29082,14061,5
149842,54779,2556,5
149843,28937,14501,4
149844,53324,1679,4
149845,30517,2730,5
149846,27489,7697,1
149847,29418,10005,3
149848,48707,6334,2
149849,18198,12172,3
149850,10361,14632,5
149851,47242,11901,2
149852,23739,2579,4
149853,536,7753,3
149854,35471,12582,4
149855,43749,4972,3
149856,26493,14466,4
149857,9764,10244,5
149858,35,12695,4
149859,33599,779,3
149860,48339,8384,4
149861,45968,877,3
149862,46314,5503,4
149863,30957,2068,5
149864,31554,877,4
149865,13662,10966,3
149866,1341,4247,4
149867,29571,9629,4
149868,5187,14173,5
149869,5599,9397,4
149870,34026,10244,4
149871,50494,10653,4
149872,4327,10210,3
149873,49680,14206,4
149874,22509,7283,3
149875,39509,11947,5
149876,23161,9762,5
149877,5694,15362,5
149878,36726,12594,4
149879,53956,9604,5
149880,27813,8040,4
149881,8917,77,3
149882,33541,13743,3
149883,9312,13828,5
149884,20640,1877,5
149885,42582,8228,4
149886,47210,1133,5
149887,26554,9383,3
149888,54896,2126,4
149889,51065,15362,5
149890,16178,319,4
149891,51082,11522,4
149892,37332,6881,4
149893,21959,10210,5
149894,39901,16107,3
149895,53071,14508,4
149896,50446,15217,4
149897,4556,3693,4
149898,2384,6664,3
149899,48440,13486,4
149900,27267,5333,4
149901,40796,2707,4
149902,54523,1500,3
149903,20359,1459,1
149904,2951,9941,3
149905,45202,80,4
149906,35801,5054,4
149907,53590,12238,4
149908,37583,12249,4
149909,1125,4863,4
149910,26812,6055,4
149911,1174,10005,3
149912,26760,6417,3
149913,39167,4347,5
149914,55925,4533,4
149915,22408,7769,4
149916,13411,9885,4
149917,47299,4449,3
149918,52068,4225,5
149919,22991,4258,5
149920,17755,4016,4
149921,19541,1406,1
149922,23410,7247,3
149923,47122,13487,4
149924,49764,5028,5
149925,52707,732,3
149926,32053,15933,5
149927,43149,3818,5
149928,4798,12229,3
149929,18410,10976,4
149930,47723,9054,4
149931,46305,8231,4
149932,52819,296,3
149933,50530,12501,3
149934,46510,7445,5
149935,54679,959,5
149936,54754,1383,1
149937,1447,4403,3
149938,33506,1290,5
149939,18248,15078,5
149940,19211,5498,4
149941,27713,4776,5
149942,40653,10210,5
149943,3636,14130,3
149944,38565,872,2
149945,9851,13487,5
149946,4392,12333,4
149947,29186,1060,3
149948,5114,14202,2
149949,29931,7952,4
149950,8347,1740,3
149951,27810,10718,4
149952,5540,13338,4
149953,47979,255,3
149954,55863,15007,4
149955,15130,11674,3
149956,51922,9536,3
149957,15868,10987,3
149958,17818,11905,4
149959,39198,9762,4
149960,42527,14230,5
149961,1362,6232,5
149962,36672,50,4
149963,18898,7807,5
149964,38796,13132,4
149965,26848,15971,4
149966,51591,12458,4
149967,13938,15721,3
149968,53116,877,5
149969,36658,2662,5
149970,47164,5153,3
149971,47384,3153,4
149972,39081,8372,4
149973,48178,15933,5
149974,21058,10005,5
149975,31193,5220,4
149976,45394,1877,3
149977,39947,9211,4
149978,6292,13062,3
149979,39193,7777,5
149980,1865,14178,2
149981,7299,8401,4
149982,35726,15971,4
149983,32770,1135,5
149984,4503,6085,3
149985,24086,5392,2
149986,2100,1500,5
149987,23489,14076,4
149988,40524,340,3
149989,42479,5618,1
149990,10852,771,4
149991,34849,14184,4
149992,22482,4048,4
149993,5032,5062,4
149994,42855,9045,2
149995,17280,7697,3
149996,41209,6058,2
149997,12217,12940,4
149998,16490,8671,5
149999,49742,7189,5
150000,25697,5153,5
150001,2509,13952,2
150002,29004,14822,4
150003,44424,1494,4
150004,24353,15799,1
150005,13652,5809,2
150006,30989,5009,4
150007,727,4065,3
150008,32253,6085,4
150009,52365,877,4
150010,37738,9803,4
150011,53565,11179,4
150012,13313,13336,4
150013,39959,3960,3
150014,24666,923,2
150015,38385,5444,4
150016,53338,8380,1
150017,21038,1225,3
150018,43018,14061,3
150019,35239,10865,4
150020,6059,7793,5
150021,17646,8588,3
150022,29266,9536,5
150023,34540,6495,4
150024,40805,2069,4
150025,32410,9199,3
150026,49268,14884,3
150027,18403,296,4
150028,38149,3335,4
150029,51593,15973,4
150030,48489,10214,5
150031,15044,11838,2
150032,12464,8029,4
150033,37451,4172,4
150034,20744,10653,3
150035,50453,10872,3
150036,26999,10978,4
150037,15638,6777,3
150038,36066,7220,4
150039,512,14199,3
150040,9724,588,1
150041,37438,12718,5
150042,32922,10608,4
150043,54713,13861,4
150044,17754,3368,3
150045,14055,2294,3
150046,50066,14072,5
150047,4504,1679,4
150048,19139,15362,5
150049,15533,3282,5
150050,36905,6538,4
150051,50007,7485,5
150052,50189,14569,5
150053,16479,13902,3
150054,17607,2082,5
150055,22493,15900,5
150056,24830,7548,3
150057,15406,12125,3
150058,14248,910,4
150059,37317,3582,5
150060,49783,1328,2
150061,12755,12193,2
150062,45862,8780,4
150063,30671,771,3
150064,17066,207,3
150065,15136,6655,3
150066,47501,7953,4
150067,27459,1627,3
150068,29148,14046,5
150069,38319,10403,5
150070,35405,10976,4
150071,25760,15606,4
150072,52411,8086,1
150073,21010,4172,3
150074,34308,12582,4
150075,50821,13488,3
150076,1154,2849,4
150077,49641,10865,4
150078,14290,9749,5
150079,40904,9828,2
150080,27823,296,5
150081,46329,14884,5
150082,26422,322,4
150083,18020,5617,5
150084,1933,9171,4
150085,50530,8174,3
150086,25405,1367,5
150087,1202,2190,3
150088,4719,3045,3
150089,47885,4347,5
150090,48474,9762,4
150091,39048,2250,3
150092,43437,4564,5
150093,26322,3329,4
150094,48646,3423,4
150095,8640,2289,2
150096,53895,15194,4
150097,36199,5339,4
150098,41572,7702,3
150099,3382,1365,3
150100,47617,13486,4
150101,28989,2764,3
150102,7786,10275,3
150103,48138,1328,3
150104,30435,6254,5
150105,7479,8401,4
150106,54416,7197,4
150107,2491,5656,4
150108,1772,8029,4
150109,26223,8778,5
150110,32300,14063,3
150111,32322,13871,3
150112,8470,10653,4
150113,31503,2442,3
150114,55805,15847,4
150115,51247,8086,5
150116,50633,1500,3
150117,965,15362,5
150118,39273,13488,2
150119,23749,3689,5
150120,2945,12998,3
150121,29883,4564,4
150122,40928,6677,3
150123,22256,8117,3
150124,15665,15387,4
150125,26946,7127,4
150126,36840,13438,4
150127,46647,14632,4
150128,33481,14098,4
150129,42838,9877,4
150130,26492,10570,3
150131,35871,14951,4
150132,44456,14293,5
150133,6752,1001,4
150134,16450,6459,3
150135,42972,11838,3
150136,35105,3879,2
150137,5509,13587,3
150138,50189,10232,5
150139,31201,12670,4
150140,33398,9307,3
150141,34179,108,4
150142,11089,1008,2
150143,31928,256,5
150144,45617,14206,4
150145,9058,8196,4
150146,28226,2069,3
150147,32037,14876,4
150148,4908,10210,5
150149,42509,9803,5
150150,44886,6085,5
150151,11800,12673,4
150152,24702,10244,5
150153,10398,15090,2
150154,8950,14291,4
150155,14336,14591,3
150156,25039,2087,3
150157,33868,12229,5
150158,25219,16228,3
150159,52816,895,5
150160,49661,14072,5
150161,13979,6984,4
150162,6428,16006,4
150163,1407,15207,5
150164,31094,3356,3
150165,40775,9299,5
150166,12200,15315,2
150167,48850,12192,5
150168,52167,10421,1
150169,43107,4289,1
150170,9761,11981,5
150171,16952,13754,2
150172,23332,12426,4
150173,19973,877,5
150174,50279,6088,5
150175,42399,10349,3
150176,34087,16088,5
150177,6805,8117,5
150178,18086,12231,4
150179,53215,6081,4
150180,4526,5504,3
150181,12744,4470,2
150182,31658,2392,3
150183,24867,7900,3
150184,9273,8174,3
150185,48252,6488,4
150186,34421,732,4
150187,30422,10343,4
150188,6183,9564,4
150189,43699,10987,4
150190,15771,2455,5
150191,26690,5133,2
150192,6025,5323,4
150193,16938,1877,4
150194,3563,16089,3
150195,1538,4952,5
150196,7531,8751,5
150197,15739,923,5
150198,34015,6938,4
150199,54848,13336,5
150200,22938,26,3
150201,14111,15064,4
150202,13924,10608,4
150203,29632,8671,5
150204,37745,15610,3
150205,15373,14559,5
150206,35221,12492,3
150207,4037,13643,3
150208,31735,2257,3
150209,33470,8151,5
150210,8638,3591,3
150211,37616,14206,4
150212,46744,5561,3
150213,46385,4329,4
150214,44191,732,3
150215,49364,11838,4
150216,17903,7895,3
150217,1816,4728,5
150218,14715,14632,4
150219,35216,15099,5
150220,4064,895,4
150221,32471,6089,3
150222,15606,14431,4
150223,33680,12753,4
150224,38016,10210,3
150225,7946,5924,4
150226,43505,14632,1
150227,17362,1305,4
150228,34026,2226,3
150229,48606,6706,3
150230,11916,9500,2
150231,40183,6992,4
150232,41373,7128,3
150233,38228,13827,4
150234,28042,5025,5
150235,25137,8169,2
150236,25877,13640,4
150237,32296,7222,4
150238,45804,15946,4
150239,23417,11674,4
150240,25040,12504,3
150241,29264,6472,5
150242,16298,4675,4
150243,4676,3916,4
150244,42490,8172,4
150245,37032,11494,3
150246,21761,3689,4
150247,4763,10523,3
150248,23833,9630,2
150249,36816,14508,3
150250,31752,1791,3
150251,44309,12561,5
150252,24744,5062,5
150253,33726,5153,5
150254,45444,1133,4
150255,43255,3251,3
150256,14526,14749,3
150257,32274,15933,3
150258,25091,1328,5
150259,50246,7073,4
150260,37144,10688,4
150261,34980,535,3
150262,7628,13245,1
150263,22019,15309,4
150264,12968,3153,2
150265,33476,8624,4
150266,22922,12584,5
150267,13395,10008,5
150268,10374,2470,4
150269,8573,8780,5
150270,26935,6493,4
150271,25048,1367,5
150272,46980,1564,4
150273,30848,10987,4
150274,47539,909,4
150275,43488,4213,4
150276,2989,10512,3
150277,10306,14061,4
150278,54619,10030,5
150279,35914,10793,4
150280,18897,7548,4
150281,14958,923,4
150282,45129,4863,4
150283,22550,10512,4
150284,39069,8117,3
150285,10253,13287,3
150286,4822,2718,3
150287,44113,9389,3
150288,45958,5109,3
150289,48626,6507,5
150290,13015,77,3
150291,34933,9232,3
150292,27660,6677,3
150293,51932,7882,5
150294,5746,5554,3
150295,50362,7849,4
150296,50796,293,5
150297,36138,14951,5
150298,32274,7451,5
150299,47619,8117,4
150300,7090,14061,5
150301,48621,6182,3
150302,24698,8716,5
150303,2316,11161,5
150304,620,4863,3
150305,27931,11246,4
150306,25697,6246,5
150307,9114,2188,3
150308,8477,15888,3
150309,11164,15013,3
150310,16891,10232,5
150311,8981,15476,3
150312,9480,8901,3
150313,16960,5760,4
150314,9082,11250,2
150315,32460,3861,5
150316,3819,13486,1
150317,51879,3836,4
150318,33605,282,3
150319,41725,4564,5
150320,26256,4822,3
150321,2217,719,3
150322,35847,6478,5
150323,14899,10210,5
150324,33172,5109,5
150325,48804,10385,4
150326,53992,10966,4
150327,3039,14466,3
150328,8062,7481,3
150329,41872,5476,5
150330,50805,12273,4
150331,37276,4564,4
150332,2506,10513,3
150333,45050,15843,5
150334,32016,13828,3
150335,54936,2696,4
150336,51167,11902,5
150337,1641,6609,4
150338,33448,13875,5
150339,29046,6527,2
150340,6261,1790,3
150341,54777,15555,4
150342,54535,1601,4
150343,2625,15751,2
150344,3313,12993,4
150345,3838,9675,5
150346,40309,5340,4
150347,42071,3218,4
150348,38358,9762,4
150349,3096,3705,3
150350,24341,12671,5
150351,9261,6698,3
150352,20703,8537,4
150353,19258,866,4
150354,3995,12872,3
150355,43855,12618,4
150356,15420,9828,2
150357,39896,5400,4
150358,3456,4841,3
150359,1388,6319,2
150360,52786,3428,1
150361,18387,7092,4
150362,22582,13470,4
150363,47929,11540,4
150364,47069,1504,3
150365,18277,13903,4
150366,29124,10865,4
150367,2522,12229,5
150368,32192,14018,3
150369,53908,161,4
150370,17351,11314,4
150371,30897,10667,4
150372,18225,9441,1
150373,9002,13643,3
150374,39490,13578,3
150375,44424,15873,4
150376,23820,11751,3
150377,45270,9455,4
150378,43142,11231,4
150379,47769,9676,4
150380,28173,3389,3
150381,42972,3688,3
150382,15823,5340,3
150383,6735,10648,4
150384,35477,5554,5
150385,21623,7737,4
150386,9407,11949,5
150387,35008,4941,4
150388,7002,9019,4
150389,3741,7811,3
150390,3388,4276,3
150391,35906,5411,4
150392,24004,732,5
150393,46089,2063,3
150394,16327,7761,2
150395,5029,2292,4
150396,12545,6609,5
150397,8962,1779,3
150398,11375,1328,4
150399,34245,255,5
150400,24806,8716,4
150401,15276,2069,5
150402,43169,216,4
150403,42512,4891,2
150404,24076,4500,5
150405,35190,11444,5
150406,47115,6100,3
150407,17136,15315,5
150408,36636,15217,4
150409,30952,2768,3
150410,43429,2561,2
150411,25223,13287,5
150412,28856,12010,3
150413,4342,2175,4
150414,25072,16233,3
150415,30361,11838,5
150416,30957,14360,5
150417,3704,14466,4
150418,4415,9057,5
150419,44553,10698,1
150420,30826,12753,2
150421,17107,4863,3
150422,15670,13470,3
150423,53580,11839,4
150424,41990,12671,5
150425,53493,5028,3
150426,4587,8970,2
150427,4771,14087,5
150428,11601,13313,4
150429,8149,10891,4
150430,51664,13336,5
150431,26310,14039,4
150432,53192,6459,4
150433,26894,4276,3
150434,36229,6833,3
150435,16944,1,4
150436,54038,3162,2
150437,46698,11494,5
150438,28937,8747,5
150439,15612,13666,4
150440,2126,4497,4
150441,1606,10244,5
150442,18122,11150,4
150443,14394,3574,5
150444,41840,1679,3
150445,28556,13595,1
150446,7801,13701,4
150447,37336,15823,3
150448,17502,11435,3
150449,2289,15890,3
150450,12650,3166,3
150451,22126,9948,3
150452,212,11902,3
150453,37415,7008,5
150454,2696,14107,3
150455,45518,13336,5
150456,47826,4409,4
150457,50207,13073,5
150458,24516,10976,5
150459,17696,1368,3
150460,30017,4247,5
150461,28956,6715,4
150462,49493,6495,5
150463,21341,5657,4
150464,8641,12529,4
150465,37698,13486,4
150466,25568,12492,4
150467,39474,5020,3
150468,53749,8249,4
150469,14340,9968,4
150470,7433,13478,3
150471,6814,4941,4
150472,21945,10999,4
150473,41185,11935,3
150474,46644,15971,3
150475,15373,10210,5
150476,37106,8151,5
150477,29726,15090,4
150478,6899,6488,3
150479,8292,15078,3
150480,44991,10976,4
150481,39421,4941,4
150482,16977,2103,4
150483,22848,4329,5
150484,28558,10512,4
150485,16580,9208,4
150486,27068,222,4
150487,43557,13588,2
150488,20219,5238,5
150489,17383,11817,3
150490,38608,1133,4
150491,40409,14717,4
150492,47511,1329,4
150493,32349,16204,5
150494,42644,2475,5
150495,11964,1515,3
150496,32212,6478,4
150497,33891,227,4
150498,40181,4362,1
150499,12941,10230,3
150500,8528,6054,4
150501,39438,15751,5
150502,6916,10704,4
150503,8653,8401,5
150504,21413,3699,3
150505,43236,6459,2
150506,46263,3769,3
150507,22435,12734,2
150508,30608,11676,3
150509,48200,14632,5
150510,39357,11874,4
150511,25208,10976,5
150512,54606,4341,3
150513,4094,10879,2
150514,38654,3282,5
150515,44090,15078,4
150516,23242,5109,3
150517,37151,13050,4
150518,34307,15630,3
150519,20573,10403,1
150520,29202,8480,2
150521,23977,7482,4
150522,40582,732,5
150523,25280,13816,3
150524,51168,15130,4
150525,45115,2557,5
150526,43593,923,4
150527,30410,4592,3
150528,4362,4863,3
150529,4648,1945,5
150530,27800,5710,3
150531,286,2222,5
150532,48692,9740,5
150533,32138,14557,4
150534,40030,2460,4
150535,10197,8672,4
150536,2711,7767,1
150537,48384,8109,4
150538,31458,16160,3
150539,1759,5917,3
150540,19053,8046,4
150541,13155,5149,3
150542,45999,15799,4
150543,40183,4247,3
150544,38497,14501,5
150545,25141,2761,2
150546,10615,13016,4
150547,32657,4373,3
150548,28543,190,2
150549,18825,13277,5
150550,22922,9469,4
150551,43667,13694,3
150552,27483,3270,3
150553,33658,4715,4
150554,13177,0,3
150555,1404,8842,3
150556,39812,19,4
150557,52698,12670,5
150558,11236,5917,5
150559,27872,14391,3
150560,35744,2768,4
150561,35214,10585,3
150562,52280,10987,5
150563,17858,2455,5
150564,11372,12594,3
150565,35763,8415,3
150566,52133,7128,5
150567,32015,1849,3
150568,44889,1306,4
150569,32169,3726,4
150570,25698,10303,4
150571,55446,15656,4
150572,17289,10965,4
150573,46069,13588,4
150574,13043,10999,3
150575,43451,4247,4
150576,43042,3500,2
150577,858,16089,5
150578,24582,8174,4
150579,12465,14911,2
150580,54180,798,2
150581,26691,10880,5
150582,17783,1289,5
150583,32615,15001,4
150584,50684,3607,5
150585,19864,4890,4
150586,19238,2465,3
150587,28269,12932,4
150588,47615,15312,4
150589,9819,3506,5
150590,23438,10653,4
150591,6165,16153,3
150592,39450,4592,3
150593,23971,15007,4
150594,28581,9951,4
150595,49240,2069,4
150596,14323,1546,4
150597,24191,11947,5
150598,55234,227,4
150599,31298,4959,4
150600,33394,13486,4
150601,25692,14929,4
150602,16856,11595,1
150603,4745,877,4
150604,6521,10653,4
150605,23864,15194,5
150606,40493,3518,5
150607,27091,10673,1
150608,2885,2455,5
150609,10825,9469,3
150610,36915,4347,4
150611,22403,10979,4
150612,54268,7672,3
150613,38130,3274,3
150614,43126,4555,2
150615,6180,10008,4
150616,25522,5149,5
150617,17844,3045,4
150618,2062,7873,4
150619,40820,14887,3
150620,20932,15217,5
150621,49776,6690,5
150622,47230,8401,5
150623,47712,14035,5
150624,44948,3518,3
150625,36084,9633,2
150626,13739,11874,1
150627,10839,14072,3
150628,11773,4431,3
150629,13868,10054,3
150630,17726,5008,4
150631,50647,8633,2
150632,9603,10309,5
150633,9465,10973,4
150634,22948,10232,5
150635,47201,7313,4
150636,8140,10987,4
150637,36604,4564,4
150638,15475,12278,5
150639,47502,4564,3
150640,43223,5858,4
150641,26266,14098,4
150642,26843,9130,5
150643,7429,3818,4
150644,46992,37,4
150645,23344,13338,4
150646,23223,9213,2
150647,35900,13277,3
150648,28467,1290,2
150649,3382,512,4
150650,28781,16,4
150651,46571,10512,3
150652,38729,5340,4
150653,19086,13903,5
150654,22445,4564,4
150655,8888,615,4
150656,2682,14884,4
150657,42470,8196,3
150658,28279,1455,3
150659,19024,15194,5
150660,37105,6085,4
150661,43426,14870,4
150662,20860,2768,3
150663,28249,360,4
150664,41664,14078,4
150665,12833,13877,4
150666,37673,11390,3
150667,36751,8604,5
150668,23366,9469,5
150669,9747,12392,5
150670,12289,10210,5
150671,11785,3270,4
150672,14018,4048,5
150673,38898,6081,5
150674,27559,13587,5
150675,42887,4039,3
150676,32621,2913,3
150677,45978,1627,5
150678,52007,12321,5
150679,12074,15194,5
150680,39334,10370,2
150681,595,7923,3
150682,34838,15724,4
150683,11891,8814,1
150684,13525,10836,5
150685,53657,6475,5
150686,19141,3818,5
150687,44242,8045,4
150688,1375,2257,5
150689,51242,11151,3
150690,1351,15308,4
150691,36285,7916,4
150692,49756,10320,4
150693,46186,13338,5
150694,39540,15799,1
150695,26129,15387,3
150696,15392,1459,1
150697,1512,4695,2
150698,28274,13287,5
150699,19522,11607,3
150700,25059,14246,3
150701,4177,10105,4
150702,30356,732,3
150703,37698,14246,3
150704,25095,5617,2
150705,3483,14438,3
150706,9444,9258,3
150707,36465,10861,5
150708,50926,895,4
150709,45071,13720,5
150710,39690,4890,5
150711,5112,15362,4
150712,23182,15203,4
150713,39380,15393,4
150714,9035,2170,2
150715,4604,14786,2
150716,19382,1755,4
150717,5679,1289,4
150718,49488,6609,3
150719,15273,2796,4
150720,10404,8401,3
150721,37334,1500,3
150722,43339,11494,4
150723,2943,2730,4
150724,27235,7046,3
150725,38655,10511,3
150726,35324,4876,4
150727,3848,15760,4
150728,49240,6647,2
150729,37800,1289,4
150730,18709,207,3
150731,49513,2455,5
150732,30017,8653,3
150733,20342,6855,4
150734,33650,2460,4
150735,26620,11327,1
150736,17349,14206,5
150737,53145,10971,4
150738,27391,1500,3
150739,29316,12410,1
150740,15058,8682,4
150741,35276,1502,5
150742,22528,15362,4
150743,44227,8149,4
150744,43940,14409,4
150745,9487,8380,5
150746,6784,4789,5
150747,26272,9630,5
150748,46222,10200,1
150749,25061,15179,4
150750,6613,1111,3
150751,1291,4925,3
150752,37302,4347,5
150753,8174,8029,5
150754,34575,6992,3
150755,35336,5570,4
150756,6128,1135,4
150757,10471,10334,2
150758,28979,14901,3
150759,44537,13856,4
150760,22020,13561,3
150761,41019,5336,5
150762,54857,2541,3
150763,37089,13780,5
150764,4924,11341,3
150765,29288,15194,4
150766,41086,12193,3
150767,5703,15194,5
150768,52607,3535,5
150769,2595,4118,4
150770,41781,15933,5
150771,29365,8167,4
150772,3907,10244,4
150773,33101,14015,3
150774,21552,13025,4
150775,19539,14632,4
150776,32290,14154,3
150777,45586,7884,2
150778,5066,2761,5
150779,46439,8172,5
150780,35537,4890,5
150781,38498,6597,1
150782,21980,11819,5
150783,50453,8036,4
150784,33497,12170,4
150785,46342,12207,3
150786,45999,11646,4
150787,5958,14230,4
150788,37047,6778,5
150789,33445,13595,1
150790,19844,13831,3
150791,30410,2768,2
150792,18090,1746,4
150793,36440,3796,3
150794,2187,9751,4
150795,44223,10966,3
150796,43418,2489,4
150797,20193,14065,5
150798,10803,7481,5
150799,20695,11258,5
150800,37740,3802,4
150801,50423,6085,5
150802,33583,13486,3
150803,36777,15387,5
150804,12939,10409,4
150805,43827,1772,4
150806,29013,3568,5
150807,19061,13995,3
150808,42640,14072,5
150809,31342,4117,4
150810,15035,3173,1
150811,24935,6568,2
150812,21551,14630,3
150813,8010,13337,5
150814,38021,3451,5
150815,39500,5546,4
150816,32478,13457,5
150817,7674,12321,4
150818,5743,3562,2
150819,13763,2656,3
150820,5883,3451,4
150821,38690,14886,3
150822,13699,4024,4
150823,40703,10987,3
150824,47133,4564,5
150825,21154,10816,2
150826,21191,12753,3
150827,16539,12225,5
150828,49464,3153,4
150829,2810,1564,5
150830,49212,3689,5
150831,53206,4564,4
150832,25366,13452,3
150833,10397,14008,3
150834,2036,8517,3
150835,13237,15692,4
150836,4287,11143,5
150837,29234,5650,1
150838,16622,8267,1
150839,28781,8022,3
150840,27998,7202,1
150841,50456,15141,4
150842,15437,9437,3
150843,55085,16243,4
150844,40971,15194,3
150845,13545,12523,3
150846,53911,771,5
150847,40885,5981,3
150848,53776,15137,3
150849,16349,6046,4
150850,11404,11889,3
150851,43421,5038,4
150852,9762,13726,3
150853,41179,13470,1
150854,47158,7324,5
150855,34246,1721,5
150856,8908,1635,4
150857,48439,12736,4
150858,17388,8298,4
150859,34132,14246,4
150860,38513,3861,3
150861,18980,15316,3
150862,45540,14836,2
150863,12250,5291,2
150864,28988,1367,3
150865,48728,6609,4
150866,24700,1730,4
150867,5738,2937,4
150868,28238,13338,4
150869,23670,7882,4
150870,2140,6149,3
150871,10182,7777,5
150872,50726,7180,4
150873,33790,4088,5
150874,6763,4537,4
150875,11358,4784,3
150876,22906,4306,4
150877,11493,2938,4
150878,32658,10880,1
150879,12651,10976,1
150880,30231,15595,1
150881,9331,15315,3
150882,20432,7822,3
150883,51074,4104,4
150884,36681,7882,3
150885,15192,12584,4
150886,14256,1135,4
150887,13239,5922,4
150888,48088,15098,4
150889,20726,11169,4
150890,49040,8196,4
150891,20734,3979,2
150892,46751,1787,5
150893,27463,11839,4
150894,31984,9057,3
150895,33700,14632,5
150896,37815,14925,3
150897,6133,1500,5
150898,32689,2118,4
150899,34418,4564,4
150900,2291,11051,5
150901,33665,16089,3
150902,20867,16305,2
150903,45272,12932,2
150904,21712,1841,3
150905,48855,11494,5
150906,20358,4247,3
150907,26916,4890,3
150908,52264,895,1
150909,12000,15137,4
150910,20121,15973,4
150911,28427,15431,5
150912,30001,1921,4
150913,24850,6538,3
150914,99,4834,3
150915,24508,923,3
150916,4729,8512,4
150917,650,12670,5
150918,36421,10661,4
150919,34430,4347,5
150920,11479,13337,4
150921,32287,11494,4
150922,1578,15179,4
150923,8693,15971,3
150924,52125,2277,3
150925,51193,10054,4
150926,49026,10014,5
150927,7319,11121,4
150928,30015,6081,2
150929,33524,9325,4
150930,7018,14206,5
150931,41652,3153,3
150932,41638,9915,4
150933,2547,15195,4
150934,43244,485,5
150935,4702,3757,3
150936,32514,4163,4
150937,11107,4165,4
150938,16981,3474,2
150939,52098,10987,3
150940,4903,2903,3
150941,5245,6561,3
150942,8573,2578,3
150943,27213,14789,3
150944,12829,14230,2
150945,27326,7571,2
150946,51958,15315,4
150947,12096,12170,2
150948,34126,9211,5
150949,31033,12691,4
150950,39466,10653,2
150951,17538,12170,3
150952,50927,7128,4
150953,28613,15845,3
150954,25997,10210,4
150955,2654,10451,5
150956,16870,12492,3
150957,41816,9352,3
150958,37534,601,1
150959,46011,14301,3
150960,12860,3173,3
150961,5355,5742,3
150962,24717,10703,3
150963,54678,15919,3
150964,7685,3746,4
150965,39843,130,3
150966,32845,10403,5
150967,14711,15170,3
150968,52070,10210,3
150969,21315,6488,1
150970,12233,9738,2
150971,21539,5213,4
150972,46301,6371,3
150973,50119,6302,3
150974,5849,10965,5
150975,28470,13452,4
150976,33969,1877,4
150977,47425,12888,5
150978,19948,3979,1
150979,13341,588,3
150980,52535,13903,5
150981,11905,11620,5
150982,48433,13261,1
150983,52686,14206,3
150984,19782,6495,3
150985,40648,13345,4
150986,15624,4020,1
150987,28435,14114,4
150988,48893,14206,4
150989,46158,14725,5
150990,24731,14206,5
150991,50209,10210,3
150992,7210,4564,4
150993,51665,14301,4
150994,35020,5337,4
150995,42802,12582,4
150996,16258,1500,3
150997,23741,216,4
150998,29269,15387,4
150999,45469,15076,3
151000,49121,13794,4
151001,41218,4039,3
151002,46074,2761,2
151003,52052,5062,4
151004,13842,2938,5
151005,4352,5263,5
151006,5137,11461,1
151007,19299,198,5
151008,35416,5545,4
151009,31016,13121,3
151010,42972,636,2
151011,7020,16077,4
151012,24997,15873,4
151013,44944,13960,3
151014,998,10309,4
151015,4166,13008,4
151016,49926,9231,3
151017,31955,15724,4
151018,36528,1135,5
151019,48372,2796,3
151020,30914,588,5
151021,8195,960,5
151022,21280,8088,4
151023,29969,1089,4
151024,8593,2768,3
151025,6071,3793,3
151026,22010,15195,4
151027,26050,9735,4
151028,8864,6201,4
151029,29302,6495,5
151030,16328,5153,4
151031,38106,1288,3
151032,40805,4773,4
151033,44728,12870,4
151034,22750,14230,4
151035,38201,1069,5
151036,31063,15476,3
151037,171,6730,3
151038,16883,9572,5
151039,39012,11362,3
151040,4524,7952,2
151041,40366,3417,5
151042,44508,4373,3
151043,31638,589,2
151044,52224,14230,4
151045,42831,10966,1
151046,1642,11949,1
151047,19244,12088,3
151048,11895,4575,3
151049,34373,255,4
151050,31673,4699,4
151051,4210,8046,5
