,rating
8596,4
8597,4
8598,4
8599,5
8600,2
8601,3
8602,3
8603,5
8604,4
8605,5
8606,4
8607,5
8608,5
8609,5
8610,5
8611,4
8612,4
8613,4
8614,4
8615,4
8616,4
8617,3
8618,4
8619,3
8620,4
8621,2
8622,1
8623,5
8624,4
8625,4
8626,5
8627,5
8628,4
8629,4
8630,4
8631,2
8632,3
8633,1
8634,4
8635,3
8636,5
8637,4
8638,3
8639,5
8640,5
8641,4
8642,4
8643,4
8644,3
8645,1
8646,4
8647,4
8648,4
8649,3
8650,5
8651,3
8652,4
8653,4
8654,5
8655,5
8656,4
8657,5
8658,3
8659,4
8660,5
8661,3
8662,4
8663,4
8664,4
8665,3
8666,4
8667,3
8668,4
8669,4
8670,5
8671,3
8672,3
8673,4
8674,5
8675,3
8676,4
8677,3
8678,5
8679,3
8680,3
8681,3
8682,1
8683,4
8684,4
8685,4
8686,2
8687,5
8688,4
8689,4
8690,4
8691,2
8692,4
8693,3
8694,3
8695,4
8696,5
8697,5
8698,4
8699,4
8700,3
8701,5
8702,3
8703,4
8704,3
8705,2
8706,4
8707,4
8708,3
8709,5
8710,4
8711,2
8712,4
8713,4
8714,3
8715,5
8716,4
8717,3
8718,5
8719,5
8720,5
8721,4
8722,3
8723,3
8724,4
8725,2
8726,3
8727,3
8728,4
8729,4
8730,3
8731,4
8732,4
8733,5
8734,3
8735,2
8736,3
8737,3
8738,4
8739,4
8740,4
8741,3
8742,5
8743,5
8744,4
8745,4
8746,5
8747,4
8748,4
8749,3
8750,4
8751,3
8752,5
8753,5
8754,5
8755,3
8756,5
8757,2
8758,4
8759,1
8760,4
8761,4
8762,3
8763,2
8764,2
8765,4
8766,4
8767,3
8768,5
8769,4
8770,4
8771,3
8772,3
8773,1
8774,5
8775,4
8776,5
8777,3
8778,3
8779,5
8780,2
8781,4
8782,4
8783,4
8784,4
8785,4
8786,4
8787,3
8788,4
8789,5
8790,2
8791,2
8792,2
8793,3
8794,4
8795,5
8796,4
8797,2
8798,3
8799,4
8800,4
8801,3
8802,5
8803,2
8804,3
8805,3
8806,5
8807,4
8808,3
8809,3
8810,3
8811,2
8812,5
8813,4
8814,3
8815,5
8816,4
8817,4
8818,4
8819,4
8820,4
8821,2
8822,4
8823,3
8824,1
8825,4
8826,4
8827,2
8828,5
8829,1
8830,3
8831,5
8832,5
8833,5
8834,3
8835,3
8836,2
8837,2
8838,2
8839,5
8840,4
8841,2
8842,5
8843,3
8844,1
8845,5
8846,3
8847,3
8848,4
8849,4
8850,4
8851,4
8852,4
8853,3
8854,5
8855,2
8856,3
8857,5
8858,4
8859,4
8860,2
8861,5
8862,3
8863,4
8864,4
8865,2
8866,4
8867,2
8868,5
8869,3
8870,3
8871,4
8872,3
8873,4
8874,4
8875,3
8876,4
8877,3
8878,5
8879,4
8880,4
8881,4
8882,4
8883,3
8884,5
8885,3
8886,3
8887,5
8888,3
8889,4
8890,3
8891,3
8892,3
8893,4
8894,3
8895,5
8896,5
8897,2
8898,5
8899,2
8900,2
8901,4
8902,5
8903,4
8904,1
8905,5
8906,4
8907,3
8908,3
8909,4
8910,5
8911,5
8912,5
8913,3
8914,4
8915,3
8916,4
8917,4
8918,4
8919,5
8920,2
8921,5
8922,4
8923,3
8924,4
8925,4
8926,4
8927,3
8928,4
8929,3
8930,5
8931,4
8932,3
8933,5
8934,1
8935,4
8936,1
8937,5
8938,2
8939,5
8940,4
8941,3
8942,4
8943,3
8944,4
8945,3
8946,4
8947,4
8948,4
8949,4
8950,4
8951,2
8952,3
8953,4
8954,5
8955,4
8956,1
8957,1
8958,4
8959,3
8960,2
8961,2
8962,3
8963,3
8964,4
8965,3
8966,3
8967,4
8968,3
8969,3
8970,3
8971,3
8972,4
8973,3
8974,3
8975,4
8976,3
8977,1
8978,1
8979,5
8980,3
8981,3
8982,5
8983,3
8984,3
8985,1
8986,2
8987,4
8988,5
8989,3
8990,4
8991,5
8992,3
8993,3
8994,4
8995,4
8996,5
8997,5
8998,4
8999,4
9000,4
9001,1
9002,4
9003,3
9004,4
9005,4
9006,3
9007,3
9008,5
9009,5
9010,5
9011,2
9012,5
9013,4
9014,5
9015,4
9016,4
9017,4
9018,4
9019,5
9020,4
9021,4
9022,3
9023,5
9024,5
9025,3
9026,5
9027,5
9028,3
9029,4
9030,4
9031,2
9032,5
9033,1
9034,5
9035,5
9036,3
9037,4
9038,3
9039,5
9040,3
9041,4
9042,4
9043,3
9044,5
9045,4
9046,5
9047,2
9048,3
9049,5
9050,4
9051,5
9052,4
9053,3
9054,4
9055,3
9056,4
9057,2
9058,3
9059,1
9060,4
9061,4
9062,2
9063,1
9064,5
9065,4
9066,3
9067,3
9068,1
9069,4
9070,4
9071,4
9072,4
9073,4
9074,5
9075,3
9076,2
9077,4
9078,4
9079,5
9080,3
9081,4
9082,3
9083,5
9084,5
9085,3
9086,4
9087,4
9088,3
9089,4
9090,4
9091,3
9092,5
9093,3
9094,4
9095,4
9096,4
9097,3
9098,5
9099,5
9100,2
9101,4
9102,3
9103,4
9104,4
9105,3
9106,4
9107,3
9108,4
9109,4
9110,4
9111,3
9112,3
9113,4
9114,5
9115,4
9116,4
9117,4
9118,5
9119,3
9120,4
9121,5
9122,5
9123,4
9124,4
9125,5
9126,4
9127,5
9128,5
9129,3
9130,3
9131,5
9132,4
9133,4
9134,3
9135,4
9136,4
9137,1
9138,3
9139,4
9140,2
9141,5
9142,2
9143,4
9144,4
9145,3
9146,3
9147,4
9148,5
9149,5
9150,3
9151,4
9152,4
9153,3
9154,3
9155,3
9156,4
9157,3
9158,5
9159,3
9160,4
9161,4
9162,1
9163,5
9164,5
9165,5
9166,4
9167,4
9168,5
9169,5
9170,4
9171,3
9172,4
9173,4
9174,4
9175,3
9176,4
9177,3
9178,4
9179,4
9180,4
9181,2
9182,1
9183,5
9184,2
9185,4
9186,1
9187,4
9188,2
9189,4
9190,2
9191,4
9192,1
9193,3
9194,5
9195,3
9196,5
9197,5
9198,4
9199,4
9200,1
9201,5
9202,3
9203,3
9204,4
9205,5
9206,3
9207,3
9208,3
9209,4
9210,5
9211,5
9212,3
9213,2
9214,4
9215,3
9216,5
9217,1
9218,2
9219,3
9220,4
9221,4
9222,3
9223,3
9224,2
9225,4
9226,2
9227,5
9228,4
9229,3
9230,3
9231,5
9232,5
9233,2
9234,2
9235,4
9236,2
9237,5
9238,4
9239,4
9240,4
9241,3
9242,3
9243,4
9244,4
9245,4
9246,2
9247,3
9248,4
9249,2
9250,3
9251,4
9252,4
9253,2
9254,5
9255,5
9256,4
9257,2
9258,4
9259,3
9260,3
9261,5
9262,4
9263,3
9264,3
9265,5
9266,5
9267,5
9268,4
9269,3
9270,3
9271,4
9272,4
9273,2
9274,5
9275,5
9276,4
9277,4
9278,4
9279,3
9280,4
9281,4
9282,3
9283,4
9284,4
9285,5
9286,4
9287,5
9288,4
9289,4
9290,4
9291,2
9292,3
9293,4
9294,3
9295,3
9296,3
9297,2
9298,4
9299,4
9300,3
9301,4
9302,1
9303,3
9304,3
9305,3
9306,2
9307,5
9308,2
9309,4
9310,5
9311,1
9312,2
9313,5
9314,4
9315,5
9316,5
9317,3
9318,3
9319,2
9320,3
9321,3
9322,3
9323,3
9324,4
9325,2
9326,4
9327,4
9328,3
9329,3
9330,3
9331,3
9332,4
9333,4
9334,3
9335,1
9336,3
9337,4
9338,4
9339,5
9340,5
9341,4
9342,4
9343,4
9344,5
9345,3
9346,2
9347,3
9348,5
9349,4
9350,1
9351,4
9352,3
9353,5
9354,2
9355,5
9356,4
9357,5
9358,3
9359,3
9360,4
9361,5
9362,3
9363,5
9364,5
9365,3
9366,2
9367,4
9368,4
9369,3
9370,4
9371,3
9372,3
9373,3
9374,3
9375,5
9376,4
9377,4
9378,3
9379,5
9380,4
9381,3
9382,3
9383,3
9384,3
9385,5
9386,4
9387,5
9388,1
9389,4
9390,3
9391,3
9392,1
9393,4
9394,3
9395,3
9396,3
9397,3
9398,3
9399,3
9400,3
9401,2
9402,4
9403,1
9404,4
9405,5
9406,4
9407,5
9408,4
9409,3
9410,4
9411,5
9412,5
9413,3
9414,4
9415,4
9416,1
9417,5
9418,3
9419,5
9420,5
9421,2
9422,4
9423,4
9424,4
9425,4
9426,3
9427,4
9428,3
9429,4
9430,1
9431,4
9432,5
9433,4
9434,3
9435,2
9436,3
9437,3
9438,5
9439,3
9440,4
9441,4
9442,4
9443,4
9444,5
9445,4
9446,5
9447,4
9448,5
9449,4
9450,1
9451,4
9452,3
9453,4
9454,3
9455,5
9456,3
9457,3
9458,5
9459,4
9460,4
9461,5
9462,5
9463,2
9464,3
9465,4
9466,3
9467,5
9468,5
9469,5
9470,3
9471,1
9472,4
9473,5
9474,5
9475,5
9476,4
9477,5
9478,2
9479,5
9480,4
9481,5
9482,3
9483,3
9484,1
9485,3
9486,3
9487,3
9488,4
9489,1
9490,3
9491,2
9492,5
9493,4
9494,5
9495,4
9496,4
9497,4
9498,5
9499,2
9500,5
9501,4
9502,5
9503,4
9504,3
9505,1
9506,1
9507,2
9508,3
9509,4
9510,5
9511,3
9512,5
9513,2
9514,5
9515,4
9516,3
9517,5
9518,5
9519,4
9520,4
9521,2
9522,5
9523,4
9524,4
9525,4
9526,4
9527,4
9528,4
9529,4
9530,5
9531,3
9532,5
9533,4
9534,3
9535,3
9536,3
9537,3
9538,4
9539,4
9540,4
9541,4
9542,5
9543,5
9544,5
9545,4
9546,5
9547,3
9548,4
9549,4
9550,4
9551,4
9552,1
9553,5
9554,5
9555,4
9556,5
9557,4
9558,3
9559,3
9560,3
9561,4
9562,4
9563,4
9564,5
9565,3
9566,5
9567,4
9568,3
9569,4
9570,5
9571,3
9572,4
9573,1
9574,1
9575,4
9576,3
9577,5
9578,4
9579,4
9580,4
9581,4
9582,5
9583,2
9584,3
9585,4
9586,4
9587,3
9588,4
9589,3
9590,2
9591,3
9592,4
9593,3
9594,3
9595,5
9596,4
9597,4
9598,3
9599,4
9600,4
9601,4
9602,5
9603,4
9604,3
9605,4
9606,4
9607,5
9608,3
9609,2
9610,1
9611,3
9612,4
9613,5
9614,4
9615,3
9616,4
9617,3
9618,4
9619,2
9620,3
9621,4
9622,3
9623,1
9624,3
9625,4
9626,4
9627,4
9628,2
9629,3
9630,4
9631,5
9632,2
9633,5
9634,5
9635,3
9636,2
9637,5
9638,3
9639,4
9640,4
9641,4
9642,3
9643,5
9644,5
9645,3
9646,4
9647,4
9648,5
9649,3
9650,4
9651,3
9652,4
9653,5
9654,2
9655,5
9656,4
9657,4
9658,2
9659,2
9660,4
9661,4
9662,4
9663,3
9664,2
9665,3
9666,1
9667,1
9668,5
9669,3
9670,1
9671,3
9672,2
9673,3
9674,4
9675,5
9676,3
9677,5
9678,5
9679,3
9680,4
9681,4
9682,3
9683,4
9684,5
9685,3
9686,3
9687,5
9688,4
9689,4
9690,1
9691,3
9692,1
9693,5
9694,4
9695,3
9696,5
9697,5
9698,2
9699,1
9700,4
9701,5
9702,4
9703,1
9704,4
9705,5
9706,1
9707,3
9708,3
9709,2
9710,4
9711,3
9712,4
9713,5
9714,5
9715,3
9716,3
9717,2
9718,4
9719,4
9720,4
9721,4
9722,5
9723,2
9724,3
9725,3
9726,1
9727,4
9728,3
9729,4
9730,4
9731,5
9732,2
9733,5
9734,4
9735,3
9736,4
9737,4
9738,4
9739,5
9740,2
9741,4
9742,5
9743,3
9744,5
9745,4
9746,4
9747,4
9748,3
9749,3
9750,5
9751,5
9752,3
9753,4
9754,5
9755,1
9756,4
9757,4
9758,4
9759,3
9760,5
9761,4
9762,1
9763,4
9764,5
9765,3
9766,2
9767,4
9768,4
9769,3
9770,1
9771,3
9772,5
9773,4
9774,3
9775,2
9776,5
9777,5
9778,5
9779,4
9780,5
9781,5
9782,4
9783,4
9784,4
9785,4
9786,5
9787,3
9788,4
9789,3
9790,4
9791,5
9792,5
9793,5
9794,2
9795,4
9796,4
9797,5
9798,4
9799,4
9800,3
9801,5
9802,3
9803,4
9804,4
9805,3
9806,3
9807,4
9808,3
9809,3
9810,4
9811,3
9812,3
9813,3
9814,4
9815,4
9816,4
9817,3
9818,2
9819,5
9820,4
9821,3
9822,3
9823,2
9824,3
9825,3
9826,4
9827,4
9828,4
9829,5
9830,2
9831,4
9832,4
9833,5
9834,4
9835,4
9836,3
9837,3
9838,3
9839,1
9840,5
9841,5
9842,2
9843,5
9844,4
9845,3
9846,4
9847,3
9848,1
9849,5
9850,3
9851,3
9852,4
9853,3
9854,4
9855,3
9856,4
9857,5
9858,5
9859,3
9860,3
9861,5
9862,4
9863,5
9864,4
9865,3
9866,2
9867,4
9868,3
9869,4
9870,1
9871,1
9872,4
9873,2
9874,3
9875,4
9876,3
9877,3
9878,3
9879,4
9880,2
9881,4
9882,3
9883,4
9884,4
9885,4
9886,5
9887,4
9888,5
9889,4
9890,4
9891,5
9892,4
9893,4
9894,5
9895,5
9896,5
9897,4
9898,5
9899,4
9900,5
9901,3
9902,4
9903,5
9904,2
9905,4
9906,5
9907,4
9908,4
9909,4
9910,4
9911,4
9912,4
9913,5
9914,3
9915,3
9916,3
9917,2
9918,5
9919,5
9920,3
9921,4
9922,1
9923,3
9924,4
9925,5
9926,5
9927,1
9928,2
9929,3
9930,4
9931,3
9932,3
9933,2
9934,4
9935,3
9936,5
9937,3
9938,3
9939,5
9940,3
9941,5
9942,5
9943,4
9944,4
9945,4
9946,4
9947,3
9948,3
9949,2
9950,5
9951,3
9952,2
9953,4
9954,4
9955,1
9956,5
9957,3
9958,3
9959,3
9960,3
9961,5
9962,5
9963,3
9964,3
9965,4
9966,5
9967,3
9968,2
9969,3
9970,2
9971,3
9972,3
9973,5
9974,3
9975,5
9976,4
9977,2
9978,4
9979,4
9980,5
9981,4
9982,4
9983,3
9984,5
9985,4
9986,3
9987,5
9988,3
9989,5
9990,4
9991,5
9992,3
9993,1
9994,3
9995,1
9996,4
9997,3
